Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
MT-ND4,0.7630979498861048,0.3494347379239466,0.4136632119621582,2.1775750726279792
MT-CO3,0.6264236902050114,0.3004453579993148,0.3259783322056966,2.078067130847758
MT-ND2,0.6446469248291572,0.31997259335388833,0.32467433147526886,2.0084173483260663
MT-CO2,0.6492027334851936,0.3329907502569373,0.31621198322825633,1.9437745895231093
MT-CYB,0.5990888382687927,0.2840013703323056,0.31508746793648706,2.102055992117749
MT-ND3,0.5580865603644647,0.2689277149708804,0.2891588453935843,2.0675407874462635
MT-ATP6,0.6082004555808656,0.3223706748886605,0.28582978069220505,1.8808151227388648
MT-ND1,0.5694760820045558,0.2918807810894142,0.2775953009151416,1.9443955314729213
MT-ND5,0.5466970387243736,0.2699554642000685,0.2767415745243051,2.0176638265567606
MT-ATP8,0.5056947608200456,0.24049331963001028,0.2652014411900353,2.0940320899758884
MT-ND6,0.46697038724373574,0.23775265501884207,0.22921773222489367,1.9558751596160595
MT-CO1,0.489749430523918,0.2795477903391572,0.21020164018476079,1.7456898517427448
PRRC2C,0.36446469248291574,0.25453922576224736,0.10992546672066839,1.4262573246661245
EMC3,0.3234624145785877,0.21411442274751627,0.10934799183107144,1.5036760922267005
ANLN,0.3097949886104784,0.20486467968482358,0.1049303089256548,1.5048476945378435
ZFYVE16,0.30751708428246016,0.20589242891401166,0.1016246553684485,1.4863621926458699
PPIG,0.30068337129840544,0.20212401507365535,0.0985593562247501,1.4802945441452298
PRKAR1A,0.2642369020501139,0.1695786228160329,0.09465827923408102,1.5490622311747142
ARGLU1,0.296127562642369,0.2052072627612196,0.09092029988114941,1.4360675694787424
USP16,0.33940774487471526,0.24871531346351491,0.09069243141120034,1.3591787390495977
HSP90AA1,0.34851936218678814,0.2586502226789997,0.08986913950778846,1.3422648307051737
RBM25,0.3120728929384966,0.2223364165810209,0.0897364763574757,1.3973220208146588
DHX9,0.32801822323462415,0.24117848578280232,0.08683973745182183,1.3544482375234899
PLP1,0.31890660592255127,0.23227132579650564,0.08663528012604563,1.367105900537255
TMEM126B,0.30068337129840544,0.21411442274751627,0.08656894855088917,1.3977834096755242
NUCKS1,0.2642369020501139,0.1778006166495375,0.08643628540057641,1.4778299258779284
SBDS,0.23917995444191345,0.15313463514902365,0.0860453192928898,1.5517599546050407
LUC7L3,0.31662870159453305,0.23090099349092155,0.0857277081036115,1.3653615572238953
NDUFS1,0.2847380410022779,0.19972593353888318,0.08501210746339471,1.4185413712230686
SF3B1,0.28018223234624146,0.1963001027749229,0.08388212957131855,1.420081532678517
TSNAX,0.26651480637813213,0.18328194587187394,0.0832328605062582,1.4462339493822818
MRPL47,0.32801822323462415,0.24597464885234668,0.08204357438227747,1.3281453167718813
NEMF,0.2984054669703872,0.21685508735868447,0.08155037961170275,1.3697429359502709
POMP,0.2984054669703872,0.21754025351147654,0.08086521345891068,1.3654485257322015
TIMMDC1,0.3120728929384966,0.2312435765673176,0.08082931637117902,1.3437309980801122
YTHDC1,0.2437357630979499,0.16409729359369646,0.07963846950425343,1.476315921312328
