Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
SCYL1,0.07746478873239436,0.13121890547263682,-0.053754116740242455,0.5858828467493703
FBRSL1,0.14788732394366197,0.20211442786069653,-0.05422710391703456,0.7280985674000895
SLC22A23,0.16901408450704225,0.2232587064676617,-0.05424462196061944,0.7536567349790463
MYT1,0.15492957746478872,0.20926616915422885,-0.054336591689440134,0.7368259862629108
PDIA3,0.15492957746478872,0.20926616915422885,-0.054336591689440134,0.7368259862629108
PREX1,0.19718309859154928,0.251865671641791,-0.05468257305024174,0.7797938617420496
MRPL47,0.20422535211267606,0.2590174129353234,-0.054792060822647315,0.7854295210739405
HPCAL1,0.16901408450704225,0.22419154228855723,-0.05517745778151498,0.7505347793678238
RBBP6,0.14788732394366197,0.20335820895522388,-0.055470885011561916,0.7236671563121058
HDAC5,0.1267605633802817,0.18252487562189054,-0.055764312241608854,0.6906996283241829
PLOD1,0.1267605633802817,0.18252487562189054,-0.055764312241608854,0.6906996283241829
PIAS4,0.09859154929577464,0.15453980099502487,-0.05594825169925023,0.6338670145201498
FAM19A5,0.23943661971830985,0.2957089552238806,-0.05627233550557073,0.8069746986154964
C1orf43,0.11971830985915492,0.17599502487562188,-0.05627671501646696,0.6763936440771908
SBNO2,0.13380281690140844,0.19029850746268656,-0.05649569056127812,0.6994451691030947
PLCH2,0.15492957746478872,0.21144278606965175,-0.05651320860486303,0.7292767164802354
UNC5B,0.16901408450704225,0.22574626865671643,-0.05673218414967418,0.745388603342011
DNMT3A,0.176056338028169,0.23289800995024876,-0.056841671922079756,0.7527055833677979
DGKZ,0.1267605633802817,0.1837686567164179,-0.05700809333613621,0.6860501430977725
ITPK1,0.19014084507042253,0.24751243781094528,-0.05737159274052275,0.7651160108737548
AGPAT3,0.1619718309859155,0.21983830845771143,-0.057866477471795935,0.7334408242713545
TTC7A,0.16901408450704225,0.22730099502487564,-0.058286910517833385,0.7403125180800307
HADHA,0.15492957746478872,0.2142412935323383,-0.05931171606754959,0.7197948633472219
CFAP46,0.14084507042253522,0.20024875621890548,-0.05940368579637026,0.6998556069053813
ACOT7,0.1619718309859155,0.22232587064676618,-0.06035403966085068,0.7252712393635121
DAGLA,0.14084507042253522,0.20211442786069653,-0.06126935743816131,0.6934272070477043
JAKMIP3,0.1267605633802817,0.1881218905472637,-0.061361327166982005,0.6702585460280326
SLC6A9,0.09859154929577464,0.16013681592039802,-0.06154526662462338,0.6118499284761784
LHPP,0.15492957746478872,0.21735074626865672,-0.062421168803868,0.7095445292143165
CCDC33,0.16901408450704225,0.23196517412935325,-0.062951089622311,0.725490774055343
CAMK2G,0.1056338028169014,0.17039800995024876,-0.06476420713334735,0.6163070554177581
DMAC1,0.19014084507042253,0.25497512437810943,-0.0648342793076869,0.7428098551856122
PHIP,0.16901408450704225,0.23756218905472637,-0.06854810454768412,0.7084697083671976
MGRN1,0.11971830985915492,0.1890547263681592,-0.06933641650900428,0.6299149310669914
PEAR1,0.08450704225352113,0.15764925373134328,-0.07314221147782216,0.5326658667845069
MRPS21,0.14084507042253522,0.21579601990049752,-0.0749509494779623,0.6496663106969336
ARRB1,0.13380281690140844,0.2111318407960199,-0.07732902389461146,0.6307531033498621
IQSEC1,0.21830985915492956,0.29695273631840796,-0.0786428771634784,0.7326996283116265
RXRA,0.1619718309859155,0.24409203980099503,-0.08212020881507953,0.660861246727679
NFIX,0.14788732394366197,0.2316542288557214,-0.08376690491205943,0.6356528513194276
SORCS2,0.22535211267605634,0.31032338308457713,-0.08497127040852079,0.7238521901030319
ADCY5,0.1619718309859155,0.24968905472636815,-0.08771722374045265,0.646106512957699
SH3PXD2A,0.20422535211267606,0.29197761194029853,-0.08775225982762247,0.6970681164344122
ZMIZ1,0.19014084507042253,0.28078358208955223,-0.0906427370191297,0.6747761656674335
TNS1,0.19014084507042253,0.2820273631840796,-0.09188651811365708,0.6718108204497382
GPI,0.11267605633802817,0.2058457711442786,-0.09316971480625043,0.5447346383476925
VAV2,0.16901408450704225,0.26337064676616917,-0.09435656225912692,0.6393073004679374
SOGA1,0.1056338028169014,0.2126865671641791,-0.1070527643472777,0.49433993076289684
DAB2IP,0.176056338028169,0.28451492537313433,-0.10845858734496533,0.6166274417986525
NFIC,0.1267605633802817,0.2512437810945274,-0.1244832177142457,0.5025319666167652
