Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
MT-ATP6,0.7753623188405797,0.5095188646590516,0.2658434541815281,1.518773100301402
MT-ND5,0.6231884057971014,0.3959847698165455,0.22720363598055593,1.5698043178963492
MT-CO3,0.7318840579710145,0.5115957078573901,0.22028835011362446,1.427799817189716
MT-ND4,0.7753623188405797,0.555901696088612,0.21946062275196776,1.3922786091087918
MT-ND6,0.5362318840579711,0.33852544132917967,0.1977064427287914,1.579357004761475
MT-ND1,0.6739130434782609,0.476981654551748,0.19693138892651285,1.4099140355297897
MT-CO1,0.6086956521739131,0.44063689858082383,0.16805875359308925,1.378271729853016
MT-ATP8,0.5072463768115942,0.35133264105226725,0.155913735759327,1.439680340988748
MT-ND2,0.6666666666666666,0.5199030806507442,0.14676358601592243,1.2798286119441367
MT-CYB,0.5434782608695652,0.404638283142956,0.13883997772660917,1.339810080692091
MT-CO2,0.717391304347826,0.5811699550017307,0.1362213493460953,1.2322712606247317
CRYAB,0.2971014492753623,0.19730010384215993,0.09980134543320238,1.4982415214055806
MT-ND3,0.5,0.40186915887850466,0.09813084112149534,1.2410977335467557
PSMC6,0.30434782608695654,0.22879889235029421,0.07554893373666233,1.324409456347699
EMC3,0.32608695652173914,0.25060574593284873,0.0754812105888904,1.296023488306061
SDHD,0.2826086956521739,0.21322256836275527,0.06938612728941862,1.3192293314942265
PRRC2C,0.3188405797101449,0.2544132917964694,0.06442728791367552,1.248331977821337
RBBP6,0.2536231884057971,0.18933887158186224,0.06428431682393487,1.3324823579019545
IST1,0.2898550724637681,0.22914503288335064,0.060710039580417485,1.2594452673270669
HBB,0.21739130434782608,0.15680166147455868,0.0605896428732674,1.3776236721238493
HIF1A,0.26811594202898553,0.21287642782969884,0.05523951419928669,1.2536021138452687
HLA-DRA,0.2608695652173913,0.2066458982346833,0.054223666982708,1.256319375606226
CMC2,0.30434782608695654,0.25095188646590516,0.05339593962105138,1.207960100462045
TMSB4X,0.2536231884057971,0.20041536863966772,0.0532078197661294,1.259204747476491
NDUFA5,0.30434782608695654,0.2512980269989616,0.05304979908799495,1.2063028383817254
MGST3,0.2246376811594203,0.17410868812737973,0.05052899303204056,1.2828471480296373
MAN2A1,0.18840579710144928,0.238490827275874,-0.05008503017442473,0.786693165848983
GLO1,0.2028985507246377,0.2533748701973001,-0.0504763194726624,0.7976359872626727
DDX3X,0.2028985507246377,0.2533748701973001,-0.0504763194726624,0.7976359872626727
HDAC5,0.16666666666666666,0.21737625475943234,-0.050709588092765684,0.7632087419498517
TPCN1,0.16666666666666666,0.21737625475943234,-0.050709588092765684,0.7632087419498517
SNRPG,0.17391304347826086,0.22464520595361717,-0.05073216247535631,0.7707367091770158
PLXNB1,0.07246376811594203,0.12322602976808585,-0.050762261652143814,0.5833219354367409
PROM2,0.17391304347826086,0.2249913464866736,-0.051078303008412734,0.7695562072706013
RAB30,0.18115942028985507,0.23226029768085843,-0.05110087739100336,0.7766406117586001
NUFIP2,0.16666666666666666,0.21806853582554517,-0.05140186915887851,0.7607969169949232
AK3,0.17391304347826086,0.22533748701973,-0.051424443541469134,0.7683793160745871
UBE2D3,0.13043478260869565,0.1820699203876774,-0.05163513777898174,0.712486149185409
NUCKS1,0.10869565217391304,0.1606092073381793,-0.051913555164266253,0.6725832888126189
NKD1,0.2463768115942029,0.29837313949463484,-0.05199632790043193,0.8229756751394135
PLCD1,0.18115942028985507,0.23329871928002768,-0.05213929899017261,0.7731985084960626
DGKZ,0.21014492753623187,0.26237452405676703,-0.05222959652053516,0.7978939052242494
LAPTM4A,0.21014492753623187,0.26237452405676703,-0.05222959652053516,0.7978939052242494
SLC9A3R1,0.14492753623188406,0.19730010384215993,-0.052372567610275866,0.7308495226368686
ZNF652,0.17391304347826086,0.2267220491519557,-0.05280900567369484,0.763707529094871
MTIF3,0.18115942028985507,0.23399100034614054,-0.052831580056285465,0.7709206736556216
GLIS1,0.3115942028985507,0.3644859813084112,-0.05289177840986048,0.8525476183329053
EI24,0.15217391304347827,0.2052613361024576,-0.053087423058979316,0.7377723616019237
ZBTB47,0.07971014492753623,0.13291796469366562,-0.0532078197661294,0.5952162214372912
RPL27A,0.08695652173913043,0.14018691588785046,-0.05323039414872002,0.6158964603221657
PPFIA4,0.26811594202898553,0.321564555209415,-0.05344861318042948,0.8312008796345265
CLTC,0.1956521739130435,0.24922118380062305,-0.053569009887579566,0.7819169062397999
SGCE,0.2318840579710145,0.2859120803046037,-0.05402802233358919,0.8082059762866449
PDXK,0.16666666666666666,0.22083766008999653,-0.05417099342332987,0.7513001471393642
PACS2,0.10869565217391304,0.16303219106957426,-0.054336538895661216,0.66264829766134
ZNF791,0.13768115942028986,0.1921079958463136,-0.05442683642602375,0.7129749279251202
RFX1,0.21739130434782608,0.2720664589823468,-0.054675154634520745,0.7961113391882376
DUSP8,0.10869565217391304,0.16337833160263066,-0.054682679428717615,0.6612529225364976
MICALL1,0.18840579710144928,0.2433367947386639,-0.054930997637214624,0.7710905649841363
HNRNPD,0.11594202898550725,0.17099342332987194,-0.05505139434436469,0.6741073393436571
DENND4B,0.13043478260869565,0.1855313257182416,-0.05509654310954595,0.699264759452358
AMPD2,0.14492753623188406,0.2000692281066113,-0.05514169187472723,0.7207842671730968
PDE6B,0.16666666666666666,0.2218760816891658,-0.05520941502249915,0.7477996983952202
LMF1,0.14492753623188406,0.20041536863966772,-0.055487832407783655,0.7195455699865663
KIAA0930,0.10869565217391304,0.16441675320179994,-0.055721101027886896,0.6571018356363816
SAP18,0.13043478260869565,0.18622360678435446,-0.05578882417565881,0.6966791466576723
MDGA1,0.2608695652173913,0.3170647282796816,-0.056195163062290276,0.8201775991583786
HMBOX1,0.18840579710144928,0.24472135687088958,-0.056315559769440304,0.7667457135215322
ARPC2,0.1956521739130435,0.25199030806507444,-0.056338134152030955,0.773358376490524
PFKL,0.10144927536231885,0.15784008307372793,-0.056390807711409086,0.6386881283311197
KLF15,0.11594202898550725,0.17237798546209762,-0.056435956476590374,0.6687240521136029
ENPP4,0.1956521739130435,0.2523364485981308,-0.05668427468508733,0.7723017157448502
ITPKB,0.13043478260869565,0.1872620283835237,-0.05682724577482806,0.6928363819759579
SH3PXD2A,0.21739130434782608,0.2748355832467982,-0.057444278898972106,0.7881191461557
SDC3,0.13043478260869565,0.18795430944963656,-0.057519526840940916,0.6902980037269879
CRB2,0.15942028985507245,0.21703011422637591,-0.057609824371303464,0.7311847284065991
ZNF91,0.11594202898550725,0.1737625475943233,-0.057820518608816054,0.6634260634300418
GGA1,0.13043478260869565,0.1886465905157494,-0.05821180790705374,0.6877781575401618
WFS1,0.15217391304347827,0.2104534440983039,-0.05827953105482564,0.7196568194591959
TMBIM6,0.18115942028985507,0.23952924887504326,-0.05836982858518819,0.7531700245901018
RBMX,0.15942028985507245,0.21806853582554517,-0.05864824597047272,0.727718790169057
COL9A2,0.09420289855072464,0.15299411561093804,-0.0587912170602134,0.6117305078638571
SNW1,0.13768115942028986,0.19660782277604708,-0.05892666335575722,0.6967394179345151
COX5A,0.15217391304347827,0.21114572516441676,-0.058971812120938494,0.7173084111194828
WNT10A,0.18840579710144928,0.24749048113534095,-0.059084684033891666,0.7582012648558301
INF2,0.09420289855072464,0.15334025614399446,-0.059137357593269824,0.6103585733513127
TCOF1,0.13768115942028986,0.19730010384215993,-0.059618944421870074,0.6943070465050252
HPS4,0.21739130434782608,0.2772585669781931,-0.05986726263036704,0.7812564648364011
EVI5L,0.11594202898550725,0.1758393907926618,-0.05989736180715456,0.6556346324527059
POGZ,0.13768115942028986,0.19764624437521633,-0.05996508495492647,0.6930972183910432
TPPP,0.050724637681159424,0.11076497057805469,-0.06004033289689527,0.45385094648894686
PCSK6,0.16666666666666666,0.2267220491519557,-0.06005538248528905,0.7318863820492514
NDUFB1,0.07246376811594203,0.1325718241606092,-0.060108056044667166,0.5425078872083852
LDLRAP1,0.13043478260869565,0.19106957424714435,-0.060634791638448704,0.6791017427927418
RNPEPL1,0.10869565217391304,0.16960886119764623,-0.06091320902373319,0.6371043767063879
