Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
FRMD1,0.2626582278481013,0.15223771093176816,0.11042051691633312,1.714057370414875
AGPAT3,0.3069620253164557,0.1966250917094644,0.11033693360699132,1.5532543092641868
CELF4,0.37183544303797467,0.2615553925165077,0.11028005052146694,1.4162171246000828
ARHGEF17,0.2689873417721519,0.15920763022743947,0.10977971154471242,1.6789920766587885
FBLN2,0.3022151898734177,0.19258987527512839,0.10962531459828934,1.561110514916712
ADGRB1,0.3037974683544304,0.19442406456346295,0.10937340379096744,1.5545550597008166
KCNAB2,0.2958860759493671,0.18745414526779164,0.10843193068157547,1.5700693424860233
TEX264,0.2610759493670886,0.15297138664710197,0.10810456271998664,1.6956134191703245
TP73,0.2737341772151899,0.16617754952311078,0.1075566276920791,1.637385988705072
RARG,0.254746835443038,0.1474688187820983,0.1072780166609397,1.715827185349401
MDGA1,0.28955696202531644,0.18268525311812178,0.10687170890719466,1.576375659504425
MCF2L,0.3275316455696203,0.22120322817314747,0.10632841739647281,1.4740183941630125
CFAP46,0.28322784810126583,0.17791636096845195,0.10531148713281388,1.5830181575803846
RAP1GAP,0.3022151898734177,0.19699192956713132,0.1052232603062864,1.5264015585592259
PEPD,0.310126582278481,0.2057960381511372,0.1043305441273438,1.4996737125680546
ARVCF,0.2563291139240506,0.15297138664710197,0.10335772727694864,1.6647840842763184
TMEM132E,0.27056962025316456,0.1672780630961115,0.10329155715705304,1.6078722043444815
NEK6,0.2721518987341772,0.16911225238444608,0.10303964634973115,1.599837136475779
ADGRG1,0.26424050632911394,0.16140865737344093,0.10283184895567302,1.6270099796559603
NTNG2,0.3022151898734177,0.20029347028613353,0.10192171958728419,1.5013660872547259
KNDC1,0.27689873417721517,0.17498165810711666,0.1019170760700985,1.5734522401685307
CSPG4,0.2610759493670886,0.15920763022743947,0.10186831913964914,1.6296099567570594
SBNO2,0.27056962025316456,0.16874541452677916,0.1018242057263854,1.593973074368258
MAN2B2,0.28955696202531644,0.18782098312545856,0.10173597889985789,1.5334999173949102
BICD2,0.2721518987341772,0.17057960381511372,0.1015722949190635,1.5861553044931587
SLC7A5,0.25158227848101267,0.15003668378576668,0.10154559469524599,1.6657031402904858
LMX1B,0.28639240506329117,0.18488628026412326,0.1015061247991679,1.540686083213673
