Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
CPNE2,0.13225371120107962,0.1889763779527559,-0.05672266675167628,0.6961587152375808
MYMK,0.16464237516869096,0.22178477690288714,-0.057142401734196185,0.7390198623870036
ATP6V0A1,0.19838056680161945,0.2559055118110236,-0.057524945009404166,0.7721927233213495
COL16A1,0.14709851551956815,0.2047244094488189,-0.05762589392925074,0.7150270398815461
TMEM184B,0.1417004048582996,0.1994750656167979,-0.0577746607584983,0.7068230875612017
SDC3,0.1417004048582996,0.1994750656167979,-0.0577746607584983,0.7068230875612017
KCNN3,0.23346828609986506,0.29133858267716534,-0.05787029657730028,0.7986228980171537
SLC2A1,0.23616734143049933,0.29440069991251094,-0.05823335848201161,0.7994813197817243
KCNH3,0.18353576248313092,0.24190726159230097,-0.058371499109170055,0.7555795626693943
ADAMTS13,0.24426450742240216,0.3027121609798775,-0.05844765355747536,0.804263176799779
FYTTD1,0.2739541160593792,0.3324584426946632,-0.05850432663528399,0.8215539958909659
PLEKHG3,0.145748987854251,0.20428696412948383,-0.05853797627523283,0.7099768291293961
APLP2,0.2388663967611336,0.2974628171478565,-0.058596420386722886,0.8003221273717348
CUEDC1,0.1592442645074224,0.2178477690288714,-0.058603504521448996,0.7276485623502709
SLC26A9,0.2591093117408907,0.31802274715660545,-0.058913435415714754,0.8121969798401122
HCN2,0.1241565452091768,0.18328958880139984,-0.059133043592223045,0.6737035228993561
PTH1R,0.19568151147098514,0.2550306211723535,-0.059349109701368336,0.764289484495908
SH3GL1,0.21592442645074225,0.2755905511811024,-0.05966612473036012,0.7806645076221785
PEAR1,0.2145748987854251,0.2742782152230971,-0.05970331643767199,0.7794837619516115
MUC5AC,0.22807017543859648,0.2878390201224847,-0.05976884468388821,0.7896099887815757
MICALL1,0.19568151147098514,0.2554680664916885,-0.059786555020703375,0.7629858724627094
TPRA1,0.19163292847503374,0.2515310586176728,-0.05989813014263903,0.7588489492104904
SLC6A9,0.1592442645074224,0.21916010498687663,-0.059915840479454224,0.7233111762774399
MEF2D,0.18893387314439947,0.2489063867016623,-0.059972513557262824,0.7560185861514148
SLC7A5,0.203778677462888,0.2642169728783902,-0.06043829541550219,0.7683470452561365
PDGFA,0.12685560053981107,0.18766404199475065,-0.06080844145493958,0.6723888622260127
AKNA,0.2496626180836707,0.310586176727909,-0.06092355864423829,0.8012634600978698
TCEA2,0.15114709851551958,0.2121609798775153,-0.06101388136199573,0.7090748907345538
SLC22A23,0.1862348178137652,0.24803149606299213,-0.06179667824922694,0.7478364012504563
PADI2,0.11875843454790823,0.18066491688538933,-0.0619064823374811,0.6537224500140101
PCDH1,0.2078272604588394,0.2699037620297463,-0.06207650157090691,0.7671626960869563
AGPAT3,0.2388663967611336,0.3009623797025372,-0.06209598294140359,0.7910468747677795
TMEM104,0.252361673414305,0.31452318460192474,-0.062161511187619756,0.799819746154925
CLPTM1L,0.21997300944669365,0.2821522309711286,-0.062179221524434974,0.7768718921699862
CHST3,0.16869095816464239,0.23097112860892388,-0.062280170444281496,0.7272066966964478
ADGRA2,0.2793522267206478,0.3416447944006999,-0.06229256768005209,0.8152822727374176
